polarity,confidence,text,sadness,isIronic,class,fear,isSubjective,isAgreement,anger,surprise,joy
NONE,100,"“@SweetieJenGee: Did y'all see the Twitter update???”",0.1581820845603943,False,Human,0.12794631719589233,False,True,0.1413082778453827,0.500862717628479,0.07170061022043228
NONE,100,"Why does pitbull still make music",0.14617490768432617,False,Human,0.050245702266693115,False,True,0.763339638710022,0.02107134275138378,0.0191684290766716
NONE,100,"*??????????????LOL team???????�",0.22690677642822266,False,Human,0.39717745780944824,True,True,0.06831416487693787,0.26335787773132324,0.0442437119781971
NEU,84,"@hannah_davis_33 Persistent people begin their success where others end in failure. - Edward Eggleston",0.5510454177856445,True,Human,0.0843723863363266,False,False,0.2801564335823059,0.03236375004053116,0.05206199362874031
P,92,"I feel like if someone can't say what they have to say to my face why let it bother me? What people say or think of me does not concern me??",0.10608375072479248,False,Human,0.195979043841362,True,True,0.6893811225891113,0.0065663717687129974,0.001989732962101698
NONE,100,"@ta_kunkun @uskez ついでだから下の名前も晒しますかwwwwwwwwww",0.15085312724113464,False,Human,0.16818319261074066,False,True,0.09958719462156296,0.3592759966850281,0.22210043668746948
P+,100,"Every action has its pleasures and its price. - Socrates",0.2417987585067749,False,Human,0.08304845541715622,False,True,0.3133940100669861,0.10280593484640121,0.258952796459198
NONE,100,"@vineexp The important thing is not to stop questioning. Curiosity has its own reason for existing. - Albert Einstein",0.18478849530220032,False,Human,0.21443745493888855,False,True,0.5330122709274292,0.008638872765004635,0.05912289023399353
P,100,"A person can succeed at anything for which there is enthusiasm. - Charles M. Schwab",0.24520935118198395,False,Human,0.15368741750717163,False,True,0.2070530354976654,0.10039890557527542,0.2936513423919678
P,100,"@AlRodriguezJr nice...",0.15599489212036133,False,Human,0.177267387509346,True,True,0.11607310175895691,0.36245355010032654,0.18821102380752563
N,100,"No updates yet about the music video? :(",0.669185221195221,False,Human,0.2224005162715912,True,True,0.08255691826343536,0.011599707417190075,0.014257621020078659
NONE,100,"HERES WHY YOU SHOULD BECOME A MEMBER OF BIGG BOY MANAGEMENT===&gt; http://t.co/uUsrewnSwy",0.6088400483131409,False,Human,0.17755679786205292,False,True,0.18111178278923035,0.005289190914481878,0.027202172204852104
P,100,"@ToniThrower NICE",0.1255301982164383,False,Human,0.16684526205062866,True,True,0.1186060905456543,0.3793295919895172,0.20968887209892273
NONE,100,"@faketaeyeonrawr wow",0.14926943182945251,False,Human,0.16343483328819275,True,True,0.12605997920036316,0.40553462505340576,0.15570111572742462
P+,100,"@idekmatthew you're awesome",0.04934438318014145,False,Human,0.04946552962064743,True,True,0.04531135410070419,0.5494593381881714,0.30641934275627136
N,94,"im a loyal ass bestfriend cause if you dont like someone neither do i .",0.47474217414855957,False,Human,0.06039940565824509,True,False,0.40659546852111816,0.03269775211811066,0.025565214455127716
P,100,"my best friend &gt; your best friend",0.11731383204460144,False,Human,0.04745066910982132,False,True,0.025277620181441307,0.3595770299434662,0.4503808915615082
NEU,94,"MY EYES ARE TEARING BC I'M SO TIRED AND SO EMOTIONAL AT THE SAME TIME",0.29342788457870483,False,Human,0.03435879573225975,False,False,0.6386037468910217,0.016082698479294777,0.017526812851428986
NONE,100,"???? Flow ?????",0.13217172026634216,False,Human,0.5270878076553345,False,True,0.1642782986164093,0.11610571295022964,0.060356505215168
NONE,100,"today I'm going to hamburg.... alone.",0.4201633930206299,False,Human,0.2574955224990845,False,True,0.1592269241809845,0.04519253224134445,0.11792165040969849
N,100,"Music on. Tears out.",0.46527552604675293,False,Human,0.14575695991516113,False,True,0.13088060915470123,0.0753798559308052,0.1827070713043213
P+,100,"@Tya_Matsime_ you're awesome",0.04815126955509186,False,Human,0.04173048585653305,True,True,0.03702545166015625,0.708495020866394,0.1645977795124054
N,100,"One of the worst nights i've had in a while",0.6736371517181396,False,Human,0.06461197137832642,True,True,0.14021679759025574,0.05039039999246597,0.07114369422197342
NONE,100,"You should be asking ME this!",0.0848337858915329,False,Human,0.16132304072380066,False,True,0.6814295649528503,0.01925385370850563,0.05315977707505226
P,100,"Absolutely amazing things happen when you believe. - Frederique Murphy",0.1004711166024208,False,Human,0.049233559519052505,True,True,0.05300842225551605,0.5020764470100403,0.29521048069000244
NONE,100,"(OVer:38)",0.016269013285636902,False,Human,0.035320401191711426,False,True,0.009645814076066017,0.5146387815475464,0.42412593960762024
P,100,"FIND OUT ABOUT THE SEXY @MISS__E  HERE =&gt; http://t.co/fr58ITQpXg BOOK HER 2 HOST YOUR NEXT EVENT #RADIOPERSONALITY #VJ #MODEL",0.5261214375495911,False,Human,0.17560192942619324,True,True,0.09209710359573364,0.0690801665186882,0.13709934055805206
NONE,100,"SUBSCRIBE TO #BIGGBOYMANAGEMENT #YOUTUBE ==&gt; http://t.co/EITS5cFKVx #ROCK #RNB #HIPHOP #SOUL #GOTMANAGEMENT #LETSNETWORK",0.4652719795703888,False,Human,0.24156880378723145,False,True,0.1076141744852066,0.04002571478486061,0.14551930129528046
NONE,100,"@lionforreal321 awsome",0.1415424942970276,False,Human,0.18614649772644043,False,True,0.1252974271774292,0.33231687545776367,0.2146967053413391
P,100,"“@KEMiistryy: @kiddklassik God is good ain't he ? ",0.13061238825321198,False,Human,0.3089609146118164,True,True,0.05411389470100403,0.4279788136482239,0.07833392173051834
NONE,100,"@kmarieeee hey",0.14030900597572327,False,Human,0.19416190683841705,False,True,0.1310993731021881,0.3539087772369385,0.1805209219455719
NONE,100,"@NataliThanou You are what you think about all day long. - Dr. Robert Schuller",0.0994950383901596,False,Human,0.3306156396865845,True,True,0.10702891647815704,0.24534650146961212,0.21751394867897034
P+,100,"im super sensitive when it comes to music",0.13451841473579407,False,Human,0.10122137516736984,True,True,0.5511444807052612,0.04769759252667427,0.16541819274425507
N,100,"Music Is My Escape Forreal  Idk Why i Be Abandoning It ????",0.2471260130405426,False,Human,0.2891651690006256,False,True,0.42775312066078186,0.011773645877838135,0.024182040244340897
NONE,100,"@DerickDiiamonds you need a vip account from #TALNTS",0.3765281140804291,False,Human,0.15246689319610596,False,True,0.2436102032661438,0.11523415148258209,0.11216065287590027
NEU,86,"If the red wings can't win the cup this year I hope the blues do",0.17519830167293549,False,Human,0.6965622901916504,True,False,0.08607466518878937,0.0034161722287535667,0.03874855488538742
P,100,"Better yet: have sex with someone listening to sex music",0.3215397298336029,False,Human,0.08322349935770035,True,True,0.3125183582305908,0.16116301715373993,0.1215553879737854
NONE,100,"@DJAUSAR hi",0.16495643556118011,False,Human,0.21716007590293884,False,True,0.14240673184394836,0.28253090381622314,0.19294588267803192
P,100,"@VillainAbsol Tom handed Darkburn a cupcake made especially for him it had Absol colored frosting. I made one for each of my friends!",0.10334904491901398,False,Human,0.03376316651701927,False,True,0.05109050124883652,0.39203810691833496,0.4197591543197632
NONE,100,"@JaelynGoodloe f4f please!",0.1134064719080925,False,Human,0.244339257478714,False,True,0.18716511130332947,0.16106128692626953,0.2940278649330139
NONE,100,"FIND OUT ABOUT THE GROUP @STREETZGOTAPROBLEM HERE==&gt; http://t.co/h3kQEPbbms #RAPPERS #PERFORMERS #BIGGBOYMANAGEMENT #RAPGROUP",0.3704206943511963,False,Human,0.39653822779655457,False,True,0.10094932466745377,0.0173007994890213,0.11479097604751587
N+,100,"Whoever is playing their fucking music so damn loud is ANNOYING. Fuckheads.",0.014209829270839691,False,Human,0.0018112462712451816,True,True,0.982853889465332,0.00048704660730436444,0.0006380373379215598
N,92,"Do not wait for leaders; do it alone person to person. - Mother Teresa",0.6289069652557373,False,Human,0.0852479636669159,False,True,0.19795352220535278,0.04181725159287453,0.046074315905570984
NONE,100,"@_mySheriamour awsome",0.15798871219158173,False,Human,0.17376874387264252,False,True,0.13815420866012573,0.318289577960968,0.2117987424135208
N,100,"looking back on our convo  i kinda missed how we were but  nothing really ever goes the way we want it huh .",0.6989315748214722,False,Human,0.08261518180370331,True,True,0.11895406246185303,0.06885118037462234,0.030647985637187958
P,100,"We've all got issues in life. You make the most of what you can do.  - Jason Smyth",0.21473798155784607,False,Human,0.07473254203796387,False,True,0.12009716778993607,0.31335121393203735,0.27708113193511963
NONE,100,"Got hung up on�. dont really know why� dont even know if I care.",0.23697954416275024,False,Human,0.17890998721122742,False,True,0.27255433797836304,0.2841576337814331,0.027398526668548584
NONE,100,"@Syaiful_001 you need a vip account from #TALNTS",0.3889191746711731,False,Human,0.11778883635997772,False,True,0.31639784574508667,0.08792386204004288,0.08897025138139725
P,100,"@Zoey_ISF nice...",0.14825138449668884,False,Human,0.0688876062631607,True,True,0.053815484046936035,0.6196945309638977,0.10935094207525253
P+,100,"@xcookieassassin Failures are finger posts on the road to achievement. - C. S. Lewis",0.2701587677001953,False,Human,0.3657558560371399,False,True,0.20739072561264038,0.04472462832927704,0.11196999251842499
P,100,"@Lastfromythfear A year from now you may wish you had started today. - Karen Lamb",0.46298956871032715,False,Human,0.2277890145778656,False,True,0.09147568792104721,0.03427008166909218,0.18347564339637756
P+,100,"@BartekRolek you're awesome",0.04934438318014145,False,Human,0.04946552962064743,True,True,0.04531135410070419,0.5494593381881714,0.30641934275627136
P+,100,"Baby . We were the best",0.09785991907119751,False,Human,0.08812946081161499,True,True,0.020485546439886093,0.33654195070266724,0.45698314905166626
NONE,100,"Everything comes to him who hustles while he waits. - Thomas Edison",0.15532444417476654,False,Human,0.3039272725582123,False,True,0.12525887787342072,0.07638057321310043,0.33910882472991943
NONE,100,"#LoveLIFE",0.1668834686279297,False,Human,0.22253014147281647,False,True,0.1715155839920044,0.20379430055618286,0.2352764904499054
P,100,"@jadebatmanclyro amazing",0.11101559549570084,False,Human,0.15150144696235657,True,True,0.09936228394508362,0.3723205327987671,0.2658001184463501
P,100,"@HeyImAdam nice",0.1255301982164383,False,Human,0.16684526205062866,True,True,0.1186060905456543,0.3793295919895172,0.20968887209892273
N,100,"Some people put walls up not to keep people out but to see who cares enough to knock them down. - Socrates",0.22306060791015625,False,Human,0.02564050815999508,False,True,0.7204773426055908,0.01760607771575451,0.013215488754212856
P+,98,"@lovegagaxo Think big thoughts but relish small pleasures. - Jackson Brown",0.22970366477966309,False,Human,0.38025856018066406,True,True,0.04212586209177971,0.0669950321316719,0.28091681003570557
N,92,"@PumatheCreator Do not wait for leaders; do it alone person to person. - Mother Teresa",0.6159172654151917,False,Human,0.08964239060878754,False,True,0.17344152927398682,0.06961295753717422,0.05138587951660156
NONE,100,"@KeiFxSweaT It does not matter how slowly you go so long as you do not stop. - Confucius",0.16235852241516113,False,Human,0.03467867523431778,False,True,0.7878352403640747,0.007253366522490978,0.007874267175793648
N,100,"I have to plan a set but I also want to lie on the floor and listen to all the whiny pop punk I can handle #struggle",0.2762499749660492,False,Human,0.0693546012043953,False,True,0.5171622037887573,0.06174295023083687,0.07549019157886505
NONE,100,"@FamosiitoPoow you need a vip account from #TALNTS",0.3765281140804291,False,Human,0.15246689319610596,False,True,0.2436102032661438,0.11523415148258209,0.11216065287590027
N+,92,"You cannot change your destination overnight but you can change your direction overnight. - Jim Rohn",0.2924901843070984,False,Human,0.11783725023269653,False,True,0.33875536918640137,0.015240086242556572,0.2356770783662796
N,94,"Aim for the moon. If you miss you may hit a star. William Clement Stone",0.42811691761016846,False,Human,0.10709724575281143,True,False,0.0355515256524086,0.1478966325521469,0.2813376486301422
NONE,100,"RT @Just_Carter_: I haven't talked to Malik Alexander Price in years @FollowThe_MAP",0.40943443775177,False,Human,0.08367075026035309,False,True,0.05762522295117378,0.389401376247406,0.05986820161342621
NONE,100,"I needa make a run to micheals in the am ??  then go whip up the work ??",0.17748181521892548,False,Human,0.3777657151222229,False,True,0.33135339617729187,0.046834904700517654,0.066564179956913
NEU,86,"so out of uniform went good my butt looked cute and i got compliments then i went to the mall where there were no cute boys",0.7818132638931274,False,Human,0.018891029059886932,True,False,0.073759526014328,0.05441596359014511,0.07112017273902893
NONE,100,"#20ReasonsWhyWeLoveJustin The way how he doesnt care what the media says he stays focused on his music.",0.14332681894302368,False,Human,0.09817420691251755,False,True,0.25241151452064514,0.4097967743873596,0.09629064798355103
P,92,"@Rick_IZ If a window of opportunity appears don't pull down the shade. - Tom Peters",0.30818843841552734,False,Human,0.24786078929901123,False,True,0.1544303447008133,0.20333975553512573,0.0861806720495224
N,100,"So das war ein schöner Tag auf #quitter Aber jetzt muss ich noch was tun. #quoff",0.24308952689170837,False,Human,0.11811847984790802,False,True,0.08150311559438705,0.33205854892730713,0.22523033618927002
N+,98,"my siblings are very annoying and sometimes i feel like i wanna throw them in the rubbish -.-",0.06747735291719437,False,Human,0.007932539097964764,True,True,0.922139048576355,0.0007369898958131671,0.0017141415737569332
N,100,"@LOUDMATOME By failing to prepare you are preparing to fail. - Benjamin Franklin",0.2873047888278961,False,Human,0.4776880443096161,False,True,0.12482821196317673,0.06038881093263626,0.049790121614933014
P,92,"Don't you hate when you ask someone where they are and they tell you what they're doing? Like I'm supposed to know where you tie your shoes.",0.12950710952281952,False,Human,0.041135720908641815,True,True,0.8191839456558228,0.007331100758165121,0.0028421382885426283
P+,100,"RT @mensheaIthh: WOW! Want These CRAZY Results?! Get Your FREE Trial Of The HEALTHY Pill The NFL Wants To Ban! http://t.co/w8AbqlTXRl http:…",0.35192951560020447,False,Human,0.4542877674102783,True,True,0.11421002447605133,0.020728277042508125,0.05884438008069992
N+,100,"Let us so live that when we come to die even the undertaker will be sorry. - Mark Twain",0.5697885751724243,False,Human,0.11088012158870697,True,True,0.18061362206935883,0.033239059150218964,0.10547863692045212
NONE,100,"@FCChamberMusic !",0.1124868169426918,False,Human,0.1871422976255417,False,True,0.13266253471374512,0.3415418565273285,0.2261665165424347
P,100,"@CallyandConX very cool",0.1440064013004303,False,Human,0.15259526669979095,True,True,0.17130152881145477,0.3227851986885071,0.20931163430213928
NONE,100,"She is 4 in 3 weeks... Time flies man.",0.13543567061424255,False,Human,0.2661113739013672,False,True,0.07444875687360764,0.1514047533273697,0.3725994825363159
N+,98,"seeing hot people when I look like a dying chicken is a really unfortunate event",0.5257391929626465,False,Human,0.08096188306808472,True,True,0.17739661037921906,0.14736199378967285,0.06854034960269928
P,86,"When I don't try to dress cute af I look cute af and when I try to dress cute af I still look cute af",0.5975399613380432,False,Human,0.04002295434474945,True,False,0.24669891595840454,0.09117388725280762,0.024564269930124283
NONE,100,"*bot",0.17792490124702454,False,Human,0.21163243055343628,False,True,0.2094145268201828,0.18976899981498718,0.21125909686088562
NONE,100,"I don't have anything to do till music core",0.23266011476516724,False,Human,0.1752275824546814,False,True,0.4267129600048065,0.04008008539676666,0.12531928718090057
N,100,"JUST DIRTY: PVAMU Homecoming X-RATED! http://t.co/v4pEw4brpZ",0.3414701223373413,False,Human,0.44869136810302734,True,True,0.13374866545200348,0.0033024041913449764,0.07278744876384735
P,100,"@_stevaloosky nice...",0.21346446871757507,False,Human,0.17272824048995972,True,True,0.1434694081544876,0.2835252583026886,0.18681257963180542
NONE,100,"God never sends us more than we can handle. - Mother Theresa",0.29971835017204285,False,Human,0.09961463510990143,False,True,0.5112043619155884,0.030327968299388885,0.05913473665714264
P,97,"where's the fun in not dressing up for a themed event?",0.28733789920806885,False,Human,0.1493566334247589,False,True,0.13285493850708008,0.3594726622104645,0.0709778368473053
P,100,"@DebitMusic very cool",0.1440064013004303,False,Human,0.15259526669979095,True,True,0.17130152881145477,0.3227851986885071,0.20931163430213928
P,100,"@alex_aumick26 No wise man ever wished to be younger. - Jonathan Swift",0.6023623943328857,False,Human,0.052292779088020325,False,True,0.27281078696250916,0.023960379883646965,0.048573680222034454
P+,100,"#CoffeeEvenings let this evening be one of the best. Looking forward to make an outstanding eve.",0.037900276482105255,False,Human,0.1464315801858902,True,True,0.011029437184333801,0.06877031922340393,0.7358684539794922
NONE,100,"Finally relaxin in my bed. Goodnight y'all.",0.1447267234325409,False,Human,0.07067157328128815,False,True,0.10822203755378723,0.028910920023918152,0.6474687457084656
N,100,"Gotta listen to mad Bieber music today",0.24332968890666962,False,Human,0.045813411474227905,True,True,0.22267697751522064,0.2878037691116333,0.20037612318992615
P,100,"Ambition has one heel nailed in well though she stretch her fingers to touch the heavens. - Lao Tzu",0.233750581741333,False,Human,0.3097969889640808,True,True,0.19858591258525848,0.02506796270608902,0.23279857635498047
NONE,100,"@Eric_PR Follow me!",0.30001768469810486,False,Human,0.047964274883270264,False,True,0.15674543380737305,0.2478734254837036,0.24739918112754822
NONE,100,"Where I come from there's a preacher man in a cowboy shirt",0.39318060874938965,False,Human,0.22239376604557037,False,True,0.11991237103939056,0.05323883518576622,0.2112743854522705
NONE,100,"@khendarkennedy HEYYYY",0.14566224813461304,False,Human,0.18966327607631683,False,True,0.131820410490036,0.32053086161613464,0.21232323348522186
N,100,"Finishing Bates Motel.. season 1 ...kinda made me sad.",0.7706873416900635,False,Human,0.08214005827903748,True,True,0.027676690369844437,0.07285481691360474,0.04664111137390137
NONE,100,"Dicen que NO les gusta el reggueton &amp; van a una fiesta &amp; eso bailan exageradamente FEO.",0.3031212389469147,False,Human,0.1267700344324112,False,True,0.07372669875621796,0.0754568874835968,0.42092517018318176
N+,100,"Going out in shorts to get some DQ and my dads looks at me and says you dumbass get me a Heath blizzard #TrueLove",0.3848867118358612,False,Human,0.11793354153633118,True,True,0.3250672221183777,0.06295544654130936,0.10915705561637878
P,100,"@Goonette1996 nice...",0.15599489212036133,False,Human,0.177267387509346,True,True,0.11607310175895691,0.36245355010032654,0.18821102380752563
N,100,"TOBY YOU ARE GOOD WHAT WHAT WHAT god I hate this show it makes me overly emotional",0.23429501056671143,False,Human,0.1700802445411682,True,True,0.558040976524353,0.00797419622540474,0.029609594494104385
NONE,100,"@TayyabMufti following you!",0.10318131744861603,False,Human,0.165717214345932,False,True,0.13369101285934448,0.24342526495456696,0.3539852499961853
P+,100,"@davidismael85 Happiness is not a station you arrive at but a manner of travelling. - Margaret B. Runbeck",0.3056674599647522,False,Human,0.09159837663173676,False,True,0.21972161531448364,0.1449769288301468,0.2380356341600418
P,100,"Love doesn't care who you were only who you are. Because love doesn't look back it looks aside.",0.6844208240509033,False,Human,0.04205795004963875,True,True,0.19731147587299347,0.03540050610899925,0.04080925136804581
P+,100,"Happiness is when what you think what you say and what you do are in harmony. - Mahatma Gandhi",0.10466903448104858,False,Human,0.15562239289283752,True,True,0.10683062672615051,0.16430075466632843,0.46857717633247375
P+,100,"@Miss_Rihannaaw you're awesome",0.24396780133247375,False,Human,0.04822500795125961,True,True,0.05110449343919754,0.5055902600288391,0.15111249685287476
P+,100,"Gay black people are the best people ever",0.0723225325345993,False,Human,0.014847222715616226,True,True,0.07080400735139847,0.7700936794281006,0.07193256914615631
NONE,100,"@Shadow_Orchid A-Anything else?",0.23574793338775635,False,Human,0.20098701119422913,False,True,0.20647919178009033,0.305806964635849,0.050978872925043106
NONE,100,"Lol shuddddup",0.19326616823673248,False,Human,0.2210153043270111,True,True,0.18880002200603485,0.21197110414505005,0.1849474012851715
N,100,"Lie To Me first season is the only season I acknowledge.",0.4515879452228546,False,Human,0.23166733980178833,False,True,0.04741925746202469,0.03579114377498627,0.2335343360900879
NONE,100,"@bluerhodestudio A man is what he things about all day long. - Ralph Waldo Emerson",0.07974540442228317,False,Human,0.24654075503349304,False,True,0.09925022721290588,0.06835983693599701,0.5061038136482239
NONE,100,"@Loki_Roslin Follow me!",0.22825521230697632,False,Human,0.13320456445217133,False,True,0.20271311700344086,0.15817679464817047,0.277650386095047
NONE,100,"&gt;lol",0.14452898502349854,False,Human,0.10164105892181396,True,True,0.03087647259235382,0.5674132108688354,0.15554021298885345
NONE,100,"@KIvanchenko21 Life has no limitations except the ones you make. - Les Brown",0.6664971113204956,False,Human,0.07941226661205292,False,True,0.12368454039096832,0.028783299028873444,0.10162279009819031
P+,90,"@Madonna_Watch Nothing is more damaging to you than to do something that you believe is wrong. - Abraham",0.6765758991241455,False,Human,0.08554643392562866,True,True,0.16763287782669067,0.04957261681556702,0.02067212574183941
N,92,"The significant problems of our time cannot be solved by the same level of thinking that created them. - Albert Einstein",0.3938881754875183,False,Human,0.08869268000125885,True,True,0.3927624523639679,0.022464506328105927,0.10219215601682663
P,100,"@pavel_puzanov NICE PG",0.12296678125858307,False,Human,0.13118889927864075,True,True,0.09161809086799622,0.4432476758956909,0.21097859740257263
N,100,"BUT NOW 5SOS IS COMING TO FLORIDA AND I CAN STOP COMPLAINING BC SNEAKING IN MOFOS",0.1065979152917862,False,Human,0.0254979208111763,False,True,0.826545000076294,0.00718730641528964,0.03417188674211502
N,92,"Lol never fall in love with a slag",0.4615744650363922,False,Human,0.04850568249821663,True,True,0.15519200265407562,0.21232843399047852,0.12239943444728851
P,100,"@DebonairDaddy NICE",0.1255301982164383,False,Human,0.16684526205062866,True,True,0.1186060905456543,0.3793295919895172,0.20968887209892273
P+,100,"@Chris_1791 great!",0.08658714592456818,False,Human,0.13862057030200958,False,True,0.07344581186771393,0.37846148014068604,0.32288500666618347
P,92,"You must find the place inside yourself where nothing is impossible. - Deepak Chopra",0.25546327233314514,False,Human,0.07348539680242538,False,True,0.6237042546272278,0.006596212275326252,0.040750883519649506
P,100,"@DCdanaclyde The mind's job is to validate what it thinks. - Byron Katie",0.17978012561798096,False,Human,0.45625460147857666,True,True,0.20738202333450317,0.0904335156083107,0.06614967435598373
NONE,100,"Tezt",0.16327324509620667,False,Human,0.22819116711616516,False,True,0.19099697470664978,0.21088069677352905,0.20665788650512695
N,100,"Delay always breeds danger. - Miguel de Cervantes",0.19765184819698334,False,Human,0.2831992506980896,False,True,0.22285759449005127,0.13144999742507935,0.16484130918979645
P,100,"@mdotslash amazing",0.11101559549570084,False,Human,0.15150144696235657,True,True,0.09936228394508362,0.3723205327987671,0.2658001184463501
P,86,"Learning without thought is labor lost; thought without learning is perilous. - Confucius",0.3143908381462097,False,Human,0.03601137548685074,False,False,0.019866034388542175,0.6054792404174805,0.024252524599432945
P,92,"5sos are touring with one direction again but not in the UK . Im so disappointed :(",0.8735271692276001,False,Human,0.061750758439302444,True,True,0.05516959726810455,0.002259177388623357,0.0072932615876197815
NEU,94,"@PenelopeGarcia_ Discipline is the foundation upon which all success is built. Lack of discipline inevitably leads to failure. - Jim Rohn",0.5045477151870728,False,Human,0.20919513702392578,False,False,0.2030373513698578,0.006839278619736433,0.07638058811426163
NONE,100,"#ParaHindiMabored paghiwahiwalayin ang ingredients ng 3-in-1",0.11213287711143494,False,Human,0.1263318657875061,False,True,0.06270872056484222,0.10626287758350372,0.5925636887550354
NONE,100,"???? ?????? ?????? ???",0.14705708622932434,False,Human,0.4887518584728241,False,True,0.10251861810684204,0.21611765027046204,0.045554809272289276
P+,100,"Glad to see Gronk healthy again",0.02003173530101776,False,Human,0.13436634838581085,True,True,0.014956887811422348,0.1299799382686615,0.7006651163101196
P,100,"@hharrinos NICE",0.1255301982164383,False,Human,0.16684526205062866,True,True,0.1186060905456543,0.3793295919895172,0.20968887209892273
P+,100,"An investment in knowledge always pays the best interest. - Benjamin Franklin",0.3562943637371063,False,Human,0.11942975223064423,True,True,0.11553726345300674,0.06371267139911652,0.34502601623535156
P+,100,"RT @Talnts: Everything has it's place and time.  We all have greatness within us it just takes time for everyone… http://t.co/EtFSUAyTVn",0.511005699634552,False,Human,0.21539464592933655,False,True,0.22134515643119812,0.00487236212939024,0.0473821759223938
NONE,100,"@IightbuIbs awsome",0.1415424942970276,False,Human,0.18614649772644043,False,True,0.1252974271774292,0.33231687545776367,0.2146967053413391
P,100,"Life and time are the world's best teachers. Life teaches us to make good use of time and time teaches us the value of life.",0.2306438684463501,False,Human,0.03567226231098175,True,True,0.06490714848041534,0.06250618398189545,0.6062705516815186
N,100,"@lyrical_lyricss Be too busy to have time for regrets. - Angela Wright",0.2749696373939514,False,Human,0.17504549026489258,True,True,0.11041259765625,0.07508291304111481,0.3644893765449524
NONE,100,"The heart is a mysterious thing. - Larxene (KH CoM)",0.12533000111579895,False,Human,0.1608220934867859,False,True,0.07677526772022247,0.29772132635116577,0.33935126662254333
NONE,100,"Gucci Mane – Diary Of A Trap God (Mixtape) http://t.co/eTJH4kEB7I",0.3150458037853241,False,Human,0.48064351081848145,False,True,0.0908491387963295,0.00961244571954012,0.1038491427898407
NONE,100,"Actually making my own music instead of listening to others",0.21406225860118866,False,Human,0.03425860404968262,False,True,0.311001718044281,0.2037026584148407,0.2369748055934906
P+,98,"if i were really famous id act like kanye west towards a lot of people tbh",0.5218087434768677,False,Human,0.058847129344940186,False,True,0.36618438363075256,0.025039881467819214,0.028119850903749466
P,100,"This is a groovy song what is going on?!",0.08282624185085297,False,Human,0.3017001450061798,True,True,0.19530971348285675,0.3008512854576111,0.11931261420249939
NONE,100,"Watching DBZ gt",0.1996629238128662,False,Human,0.21868163347244263,False,True,0.12804369628429413,0.14975494146347046,0.3038567900657654
P,100,"The purpose of our lives is to be happy. - Dalai Lama",0.2452077865600586,False,Human,0.07042032480239868,True,True,0.09702602028846741,0.06246289238333702,0.5248829126358032
NONE,100,"@Alyssababbyyy wow",0.14926943182945251,False,Human,0.16343483328819275,True,True,0.12605997920036316,0.40553462505340576,0.15570111572742462
P,100,"@jdizzle_street nice...",0.14083635807037354,False,Human,0.09714072197675705,True,True,0.07662138342857361,0.5831825733184814,0.10221897065639496
NONE,100,"@magicianbieber I saw a sign that said 'Drink Canada Dry'. So I did. - Brendan Behan",0.23933282494544983,False,Human,0.09424072504043579,False,True,0.07630680501461029,0.3961729407310486,0.19394665956497192
P+,100,"@AntiiiMatter you're awesome",0.04934438318014145,False,Human,0.04946552962064743,True,True,0.04531135410070419,0.5494593381881714,0.30641934275627136
NONE,100,"Si me vas a chamuyar diciendo que queres un tatuaje que diga Andrea vas mal. JAJAJAJAJAJA.",0.03957720100879669,False,Human,0.01819233037531376,False,True,0.013228739611804485,0.8937800526618958,0.03522166237235069
P,100,"I'm gonna start having a Parker quote of the day.",0.1669350117444992,False,Human,0.23935726284980774,False,True,0.19051894545555115,0.12566442787647247,0.27752432227134705
P,100,"Read your way to productivity with these best-selling time management books",0.18733496963977814,False,Human,0.08668790757656097,False,True,0.1904296875,0.09217995405197144,0.4433674216270447
NONE,100,"@Uiit_MB Please follow me",0.4324021339416504,False,Human,0.21901342272758484,False,True,0.23333925008773804,0.014532506465911865,0.10071271657943726
NONE,100,"@enricobayani The main thing is to keep the main thing the main thing. - Steven Covey",0.26165616512298584,False,Human,0.18360862135887146,False,True,0.3268197178840637,0.09796521067619324,0.12995027005672455
N,100,"@theprxncess A stumbling block to the pessimist is a stepping stone to the optimist. - Eleanor Roosevelt",0.3040284812450409,False,Human,0.3561038672924042,True,True,0.16649697721004486,0.024694673717021942,0.14867602288722992
N+,89,"You really never realize all the little things you don't see In movies when you're younger. Holy hell",0.49934008717536926,False,Human,0.02472344972193241,True,True,0.35081058740615845,0.09439012408256531,0.030735738575458527
P+,92,"You gotta be on my level to compete any way you 40 and don't even have a damn GED yet How about you focus on... http://t.co/Q7ZhfIc15F",0.3840029537677765,False,Human,0.3654041290283203,False,True,0.2366483211517334,0.004654779098927975,0.009289843030273914
NONE,100,"@bradOfo The quality not the longevity of one's life is what is important. - Martin Luther King",0.16325387358665466,False,Human,0.2000678926706314,False,True,0.07772193849086761,0.3716817796230316,0.1872745156288147
P,100,"@LucBender98 very cool",0.1440064013004303,False,Human,0.15259526669979095,True,True,0.17130152881145477,0.3227851986885071,0.20931163430213928
N+,100,"RT @Crushtagram: I may be ignoring you but deep inside I'm dying to talk to you...",0.7097266912460327,False,Human,0.15944817662239075,False,True,0.09406447410583496,0.011343617923557758,0.025416970252990723
NONE,100,"@Kelheim1 you need a vip account from #TALNTS",0.3765281140804291,False,Human,0.15246689319610596,False,True,0.2436102032661438,0.11523415148258209,0.11216065287590027
